year,month,day,crime,count
2016.0,7.0,12,NON-INVOLVED ACCIDENT,1
2016.0,7.0,12,OTHER ACCIDENT,4
2016.0,7.0,12,PERSONAL INJURY ACCIDENT,8
2016.0,7.0,12,PROPERTY DAMAGE ACCIDENT,12
2016.0,7.0,12,PUBLIC DRUNKENNESS,1
2016.0,7.0,12,RADIO SIGNAL,3
2016.0,7.0,12,SHOTS FIRED,1
2016.0,7.0,13,AGGRAVATED ASSAULT,2
2016.0,7.0,13,ANIMAL COMPLAINT,3
2016.0,7.0,13,BURGLARY,3
2016.0,7.0,13,CARE FOR SICK,3
2016.0,7.0,13,CITY ORDINANCES,1
2016.0,7.0,13,CRIMES AGAINST THE PUBLIC,5
2016.0,7.0,13,DRIVING LAWS,4
2016.0,7.0,13,DRUG OFFENSES,3
2016.0,7.0,13,FIRE-RELATED,1
2016.0,7.0,13,FOUND PERSON/PROPERTY,6
2016.0,7.0,13,JUDICIAL OFFENSES,1
2016.0,7.0,13,LARCENY,10
2016.0,7.0,13,MISCCRIMES AGAINST PROPERTY,6
2016.0,7.0,13,MISCMANAGEMENT INFO.,1
2016.0,7.0,13,MISCWANTS,3
2016.0,7.0,13,MOTOR VEHICLE THEFT,3
2016.0,7.0,13,NON-INVOLVED ACCIDENT,2
2016.0,7.0,13,PERSONAL INJURY ACCIDENT,7
2016.0,7.0,13,PROPERTY DAMAGE ACCIDENT,12
2016.0,7.0,13,PUBLIC DRUNKENNESS,4
2016.0,7.0,13,RADIO SIGNAL,1
2016.0,7.0,13,REPORT-RELATED,1
2016.0,7.0,13,SHOTS FIRED,1
2016.0,7.0,13,SIMPLE ASSAULT,4
2016.0,7.0,13,SUICIDE,1
2016.0,7.0,14,AGGRAVATED ASSAULT,2
2016.0,7.0,14,BURGLARY,4
2016.0,7.0,14,CRIMES AGAINST THE PUBLIC,4
2016.0,7.0,14,DRIVING LAWS,3
2016.0,7.0,14,DRUG OFFENSES,9
2016.0,7.0,14,DRUNK DRIVING,4
2016.0,7.0,14,FOUND PERSON/PROPERTY,5
2016.0,7.0,14,JUDICIAL OFFENSES,1
2016.0,7.0,14,LARCENY,16
2016.0,7.0,14,MISCCRIMES AGAINST PROPERTY,4
2016.0,7.0,14,MISCMANAGEMENT INFO.,7
2016.0,7.0,14,MISCWANTS,9
2016.0,7.0,14,MOTOR VEHICLE LAWS,1
2016.0,7.0,14,MOTOR VEHICLE THEFT,3
2016.0,7.0,14,NON-INVOLVED ACCIDENT,1
2016.0,7.0,14,PERSONAL INJURY ACCIDENT,6
2016.0,7.0,14,PROPERTY DAMAGE ACCIDENT,8
2016.0,7.0,14,RADIO SIGNAL,2
2016.0,7.0,14,ROBBERY,4
2016.0,7.0,14,SIMPLE ASSAULT,2
2016.0,7.0,14,SUICIDE,3
2016.0,7.0,15,AGGRAVATED ASSAULT,1
2016.0,7.0,15,ANIMAL COMPLAINT,3
2016.0,7.0,15,BURGLARY,1
2016.0,7.0,15,CARE FOR SICK,1
2016.0,7.0,15,CITY ORDINANCES,1
2016.0,7.0,15,CRIMES AGAINST THE PUBLIC,5
2016.0,7.0,15,DRIVING LAWS,4
2016.0,7.0,15,DRUG OFFENSES,1
2016.0,7.0,15,DRUNK DRIVING,8
2016.0,7.0,15,FIRE-RELATED,1
2016.0,7.0,15,FORGERY/COUNTERFEITING,1
2016.0,7.0,15,FOUND PERSON/PROPERTY,5
2016.0,7.0,15,LARCENY,8
2016.0,7.0,15,MISCCRIMES AGAINST PROPERTY,3
2016.0,7.0,15,MISCMANAGEMENT INFO.,7
2016.0,7.0,15,MISCWANTS,2
2016.0,7.0,15,MISSING PERSON/PROPERTY,2
2016.0,7.0,15,MOTOR VEHICLE LAWS,4
2016.0,7.0,15,NON-INVOLVED ACCIDENT,4
2016.0,7.0,15,PERSONAL INJURY ACCIDENT,6
2016.0,7.0,15,PROPERTY DAMAGE ACCIDENT,16
2016.0,7.0,15,PUBLIC DRUNKENNESS,4
2016.0,7.0,15,RADIO SIGNAL,2
2016.0,7.0,15,REPORT-RELATED,2
2016.0,7.0,15,ROBBERY,1
2016.0,7.0,15,SHOTS FIRED,1
2016.0,7.0,15,SIMPLE ASSAULT,2
2016.0,7.0,16,AGGRAVATED ASSAULT,8
2016.0,7.0,16,BURGLARY,1
2016.0,7.0,16,CRIMES AGAINST THE PUBLIC,10
2016.0,7.0,16,DRIVING LAWS,2
2016.0,7.0,16,FAMILY OFFENSES,1
2016.0,7.0,16,FIRE-RELATED,3
2016.0,7.0,16,FORGERY/COUNTERFEITING,1
2016.0,7.0,16,FOUND PERSON/PROPERTY,1
2016.0,7.0,16,LANDLORD-TENANT,1
2016.0,7.0,16,LARCENY,17
2016.0,7.0,16,MENTAL CASE,1
2016.0,7.0,16,MISCCRIMES AGAINST PROPERTY,4
2016.0,7.0,16,MISCMANAGEMENT INFO.,1
2016.0,7.0,16,MISCWANTS,6
2016.0,7.0,16,MISSING PERSON/PROPERTY,3
2016.0,7.0,16,MOTOR VEHICLE THEFT,4
2016.0,7.0,16,NON-INVOLVED ACCIDENT,2
2016.0,7.0,16,OTHER ACCIDENT,1
2016.0,7.0,16,PERSONAL INJURY ACCIDENT,6
2016.0,7.0,16,PROPERTY DAMAGE ACCIDENT,6
2016.0,7.0,16,REPORT-RELATED,2
2016.0,7.0,16,ROBBERY,3
2016.0,7.0,16,SHOTS FIRED,3
2016.0,7.0,16,SIMPLE ASSAULT,7
2016.0,7.0,17,AGGRAVATED ASSAULT,1
2016.0,7.0,17,BURGLARY,1
2016.0,7.0,17,CRIMES AGAINST THE PUBLIC,7
2016.0,7.0,17,DRIVING LAWS,1
2016.0,7.0,17,DRUNK DRIVING,1
2016.0,7.0,17,FOUND PERSON/PROPERTY,1
2016.0,7.0,17,LARCENY,10
2016.0,7.0,17,MISCCRIMES AGAINST PROPERTY,9
2016.0,7.0,17,MISCMANAGEMENT INFO.,1
2016.0,7.0,17,MISCWANTS,3
2016.0,7.0,17,MISSING PERSON/PROPERTY,4
2016.0,7.0,17,MOTOR VEHICLE LAWS,2
2016.0,7.0,17,MOTOR VEHICLE THEFT,3
2016.0,7.0,17,NON-INVOLVED ACCIDENT,3
2016.0,7.0,17,PERSONAL INJURY ACCIDENT,2
2016.0,7.0,17,PROPERTY DAMAGE ACCIDENT,8
2016.0,7.0,17,PUBLIC DRUNKENNESS,4
2016.0,7.0,17,RADIO SIGNAL,3
2016.0,7.0,17,REPORT-RELATED,1
2016.0,7.0,17,ROBBERY,3
2016.0,7.0,17,SHOTS FIRED,9
2016.0,7.0,17,SIMPLE ASSAULT,8
2016.0,7.0,17,WEAPONS OFFENSES,1
2016.0,7.0,18,AGGRAVATED ASSAULT,2
2016.0,7.0,18,ANIMAL COMPLAINT,2
2016.0,7.0,18,BURGLARY,2
2016.0,7.0,18,CARE FOR SICK,1
2016.0,7.0,18,CRIMES AGAINST THE PUBLIC,9
2016.0,7.0,18,DRIVING LAWS,4
2016.0,7.0,18,DRUG OFFENSES,4
2016.0,7.0,18,FIRE-RELATED,2
2016.0,7.0,18,FOUND PERSON/PROPERTY,2
2016.0,7.0,18,FRAUD/EMBEZZLEMENT/EXTORTION,1
2016.0,7.0,18,JUDICIAL OFFENSES,1
2016.0,7.0,18,LARCENY,7
2016.0,7.0,18,MISCCRIMES AGAINST PROPERTY,5
2016.0,7.0,18,MISCWANTS,3
2016.0,7.0,18,MISSING PERSON/PROPERTY,4
2016.0,7.0,18,MOTOR VEHICLE LAWS,1
2016.0,7.0,18,MOTOR VEHICLE THEFT,1
2016.0,7.0,18,NON-INVOLVED ACCIDENT,3
2016.0,7.0,18,OTHER ACCIDENT,5
2016.0,7.0,18,PERSONAL INJURY ACCIDENT,2
2016.0,7.0,18,PROPERTY DAMAGE ACCIDENT,14
2016.0,7.0,18,RADIO SIGNAL,2
2016.0,7.0,18,REPORT-RELATED,1
2016.0,7.0,18,ROBBERY,3
2016.0,7.0,18,SHOTS FIRED,1
2016.0,7.0,18,SIMPLE ASSAULT,6
2016.0,7.0,18,WEAPONS OFFENSES,2
2016.0,7.0,19,AGGRAVATED ASSAULT,3
2016.0,7.0,19,ANIMAL COMPLAINT,7
2016.0,7.0,19,BURGLARY,6
2016.0,7.0,19,CRIMES AGAINST THE PUBLIC,4
2016.0,7.0,19,DRIVING LAWS,3
2016.0,7.0,19,DRUG OFFENSES,2
2016.0,7.0,19,FIRE-RELATED,2
2016.0,7.0,19,FOUND PERSON/PROPERTY,1
2016.0,7.0,19,JUDICIAL OFFENSES,1
2016.0,7.0,19,LARCENY,8
2016.0,7.0,19,MISCCRIMES AGAINST PROPERTY,5
2016.0,7.0,19,MISCMANAGEMENT INFO.,2
2016.0,7.0,19,MISCWANTS,1
2016.0,7.0,19,MISSING PERSON/PROPERTY,4
2016.0,7.0,19,MOTOR VEHICLE THEFT,2
2016.0,7.0,19,NON-INVOLVED ACCIDENT,1
2016.0,7.0,19,OTHER ACCIDENT,2
2016.0,7.0,19,PERSONAL INJURY ACCIDENT,1
2016.0,7.0,19,PROPERTY DAMAGE ACCIDENT,5
2016.0,7.0,19,RADIO SIGNAL,1
2016.0,7.0,19,REPORT-RELATED,3
2016.0,7.0,20,AGGRAVATED ASSAULT,3
2016.0,7.0,20,ANIMAL COMPLAINT,3
2016.0,7.0,20,BURGLARY,5
2016.0,7.0,20,CARE FOR SICK,1
2016.0,7.0,20,CITY ORDINANCES,1
2016.0,7.0,20,CRIMES AGAINST THE PUBLIC,12
2016.0,7.0,20,DRIVING LAWS,1
2016.0,7.0,20,DRUG OFFENSES,1
2016.0,7.0,20,FAMILY OFFENSES,1
2016.0,7.0,20,FIRE-RELATED,1
2016.0,7.0,20,FOUND PERSON/PROPERTY,10
2016.0,7.0,20,FRAUD/EMBEZZLEMENT/EXTORTION,1
2016.0,7.0,20,JUDICIAL OFFENSES,3
2016.0,7.0,20,LARCENY,9
2016.0,7.0,20,MISCCRIMES AGAINST PROPERTY,6
2016.0,7.0,20,MISCMANAGEMENT INFO.,1
2016.0,7.0,20,MISCWANTS,5
2016.0,7.0,20,MISSING PERSON/PROPERTY,2
2016.0,7.0,20,MOTOR VEHICLE LAWS,2
2016.0,7.0,20,MOTOR VEHICLE THEFT,5
2016.0,7.0,20,PERSONAL INJURY ACCIDENT,2
2016.0,7.0,20,PROPERTY DAMAGE ACCIDENT,9
2016.0,7.0,20,PUBLIC DRUNKENNESS,3
2016.0,7.0,20,REPORT-RELATED,1
2016.0,7.0,20,ROBBERY,1
2016.0,7.0,20,SHOTS FIRED,3
2016.0,7.0,20,SIMPLE ASSAULT,3
2016.0,7.0,20,WEAPONS OFFENSES,2
2016.0,7.0,21,AGGRAVATED ASSAULT,3
2016.0,7.0,21,ANIMAL COMPLAINT,3
2016.0,7.0,21,BURGLARY,6
2016.0,7.0,21,CRIMES AGAINST THE PUBLIC,10
2016.0,7.0,21,DRIVING LAWS,1
2016.0,7.0,21,DRUG OFFENSES,2
2016.0,7.0,21,DRUNK DRIVING,4
2016.0,7.0,21,FIRE-RELATED,1
2016.0,7.0,21,FOUND PERSON/PROPERTY,4
2016.0,7.0,21,JUDICIAL OFFENSES,1
2016.0,7.0,21,LARCENY,16
2016.0,7.0,21,MENTAL CASE,1
2016.0,7.0,21,MISCCRIMES AGAINST PROPERTY,4
2016.0,7.0,21,MISCMANAGEMENT INFO.,4
2016.0,7.0,21,MISCWANTS,1
2016.0,7.0,21,MISSING PERSON/PROPERTY,2
2016.0,7.0,21,MOTOR VEHICLE LAWS,2
2016.0,7.0,21,PERSONAL INJURY ACCIDENT,2
2016.0,7.0,21,PROPERTY DAMAGE ACCIDENT,16
2016.0,7.0,21,PUBLIC DRUNKENNESS,2
2016.0,7.0,21,RADIO SIGNAL,2
2016.0,7.0,21,SHOTS FIRED,1
2016.0,7.0,21,SIMPLE ASSAULT,6
2016.0,7.0,21,WEAPONS OFFENSES,1
2016.0,7.0,22,AGGRAVATED ASSAULT,2
2016.0,7.0,22,ANIMAL COMPLAINT,6
2016.0,7.0,22,BURGLARY,1
2016.0,7.0,22,CITY ORDINANCES,1
2016.0,7.0,22,CRIMES AGAINST THE PUBLIC,11
2016.0,7.0,22,DRUNK DRIVING,3
2016.0,7.0,22,FOUND PERSON/PROPERTY,1
2016.0,7.0,22,JUDICIAL OFFENSES,2
2016.0,7.0,22,LARCENY,6
2016.0,7.0,22,MENTAL CASE,1
2016.0,7.0,22,MISCCRIMES AGAINST PROPERTY,7
2016.0,7.0,22,MISCMANAGEMENT INFO.,3
2016.0,7.0,22,MISCWANTS,1
2016.0,7.0,22,MISSING PERSON/PROPERTY,4
2016.0,7.0,22,MOTOR VEHICLE THEFT,4
2016.0,7.0,22,NON-INVOLVED ACCIDENT,2
2016.0,7.0,22,OTHER ACCIDENT,1
2016.0,7.0,22,PERSONAL INJURY ACCIDENT,8
2016.0,7.0,22,PROPERTY DAMAGE ACCIDENT,11
2016.0,7.0,22,PUBLIC DRUNKENNESS,1
2016.0,7.0,22,RADIO SIGNAL,1
2016.0,7.0,22,REPORT-RELATED,2
2016.0,7.0,22,ROBBERY,2
2016.0,7.0,22,SHOTS FIRED,1
2016.0,7.0,22,SIMPLE ASSAULT,5
2016.0,7.0,22,WEAPONS OFFENSES,1
2016.0,7.0,23,AGGRAVATED ASSAULT,3
2016.0,7.0,23,ANIMAL COMPLAINT,1
2016.0,7.0,23,BURGLARY,3
2016.0,7.0,23,CITY ORDINANCES,1
2016.0,7.0,23,CRIMES AGAINST THE PUBLIC,5
2016.0,7.0,23,DRIVING LAWS,3
2016.0,7.0,23,DRUG OFFENSES,1
2016.0,7.0,23,DRUNK DRIVING,2
2016.0,7.0,23,FIRE-RELATED,1
2016.0,7.0,23,FORGERY/COUNTERFEITING,1
2016.0,7.0,23,FOUND PERSON/PROPERTY,4
2016.0,7.0,23,JUDICIAL OFFENSES,2
2016.0,7.0,23,LARCENY,13
2016.0,7.0,23,MENTAL CASE,1
2016.0,7.0,23,MISCCRIMES AGAINST PROPERTY,3
2016.0,7.0,23,MISCMANAGEMENT INFO.,6
2016.0,7.0,23,MISCWANTS,2
2016.0,7.0,23,MISSING PERSON/PROPERTY,1
2016.0,7.0,23,MOTOR VEHICLE LAWS,1
2016.0,7.0,23,MOTOR VEHICLE THEFT,3
2016.0,7.0,23,NON-INVOLVED ACCIDENT,3
2016.0,7.0,23,OTHER ACCIDENT,2
2016.0,7.0,23,PERSONAL INJURY ACCIDENT,6
2016.0,7.0,23,PROPERTY DAMAGE ACCIDENT,13
2016.0,7.0,23,PUBLIC DRUNKENNESS,2
2016.0,7.0,23,RADIO SIGNAL,2
2016.0,7.0,23,REPORT-RELATED,2
2016.0,7.0,23,ROBBERY,2
2016.0,7.0,23,SHOTS FIRED,4
2016.0,7.0,23,SIMPLE ASSAULT,2
2016.0,7.0,23,SUDDEN DEATH,1
2016.0,7.0,23,SUICIDE,1
2016.0,7.0,23,WEAPONS OFFENSES,1
2016.0,7.0,24,AGGRAVATED ASSAULT,7
2016.0,7.0,24,ANIMAL COMPLAINT,2
2016.0,7.0,24,BURGLARY,5
2016.0,7.0,24,CITY ORDINANCES,1
2016.0,7.0,24,CRIMES AGAINST THE PUBLIC,14
2016.0,7.0,24,FIRE-RELATED,2
2016.0,7.0,24,FOUND PERSON/PROPERTY,1
2016.0,7.0,24,LARCENY,12
2016.0,7.0,24,MISCCRIMES AGAINST PROPERTY,4
2016.0,7.0,24,MISCMANAGEMENT INFO.,5
2016.0,7.0,24,MISCWANTS,5
2016.0,7.0,24,MISSING PERSON/PROPERTY,2
2016.0,7.0,24,MOTOR VEHICLE LAWS,3
2016.0,7.0,24,MOTOR VEHICLE THEFT,7
2016.0,7.0,24,NON-INVOLVED ACCIDENT,3
2016.0,7.0,24,OTHER ACCIDENT,1
2016.0,7.0,24,PERSONAL INJURY ACCIDENT,2
2016.0,7.0,24,PROPERTY DAMAGE ACCIDENT,7
2016.0,7.0,24,PUBLIC DRUNKENNESS,2
2016.0,7.0,24,SHOTS FIRED,8
2016.0,7.0,24,SIMPLE ASSAULT,2
2016.0,7.0,24,WEAPONS OFFENSES,1
2016.0,7.0,25,AGGRAVATED ASSAULT,2
2016.0,7.0,25,ANIMAL COMPLAINT,1
2016.0,7.0,25,BURGLARY,4
2016.0,7.0,25,CARE FOR SICK,1
2016.0,7.0,25,CITY ORDINANCES,1
2016.0,7.0,25,CRIMES AGAINST THE PUBLIC,4
2016.0,7.0,25,DRIVING LAWS,2
2016.0,7.0,25,DRUG OFFENSES,3
2016.0,7.0,25,FAMILY OFFENSES,1
2016.0,7.0,25,FIRE-RELATED,1
2016.0,7.0,25,FOUND PERSON/PROPERTY,7
2016.0,7.0,25,FRAUD/EMBEZZLEMENT/EXTORTION,1
2016.0,7.0,25,JUDICIAL OFFENSES,3
2016.0,7.0,25,LARCENY,11
2016.0,7.0,25,MISCCRIMES AGAINST PROPERTY,8
2016.0,7.0,25,MISCMANAGEMENT INFO.,5
2016.0,7.0,25,MISCWANTS,2
2016.0,7.0,25,MISSING PERSON/PROPERTY,3
2016.0,7.0,25,MOTOR VEHICLE THEFT,1
2016.0,7.0,25,NON-INVOLVED ACCIDENT,3
2016.0,7.0,25,PERSONAL INJURY ACCIDENT,3
2016.0,7.0,25,PROPERTY DAMAGE ACCIDENT,10
2016.0,7.0,25,REPORT-RELATED,2
2016.0,7.0,25,ROBBERY,1
2016.0,7.0,25,SHOTS FIRED,4
2016.0,7.0,25,SIMPLE ASSAULT,2
2016.0,7.0,25,WEAPONS OFFENSES,3
2016.0,7.0,26,AGGRAVATED ASSAULT,3
2016.0,7.0,26,ANIMAL COMPLAINT,1
2016.0,7.0,26,BURGLARY,8
2016.0,7.0,26,CARE FOR SICK,2
2016.0,7.0,26,CRIMES AGAINST THE PUBLIC,11
2016.0,7.0,26,DRIVING LAWS,7
2016.0,7.0,26,DRUG OFFENSES,2
2016.0,7.0,26,FOUND PERSON/PROPERTY,8
2016.0,7.0,26,JUDICIAL OFFENSES,1
2016.0,7.0,26,LARCENY,6
2016.0,7.0,26,MENTAL CASE,1
2016.0,7.0,26,MISCCRIMES AGAINST PROPERTY,7
2016.0,7.0,26,MISCMANAGEMENT INFO.,1
2016.0,7.0,26,MISCWANTS,2
2016.0,7.0,26,MISSING PERSON/PROPERTY,4
2016.0,7.0,26,MOTOR VEHICLE LAWS,9
2016.0,7.0,26,MOTOR VEHICLE THEFT,2
2016.0,7.0,26,NON-INVOLVED ACCIDENT,2
2016.0,7.0,26,PERSONAL INJURY ACCIDENT,5
2016.0,7.0,26,PROPERTY DAMAGE ACCIDENT,16
2016.0,7.0,26,PUBLIC DRUNKENNESS,5
2016.0,7.0,26,RADIO SIGNAL,2
2016.0,7.0,26,REPORT-RELATED,5
2016.0,7.0,26,ROBBERY,1
2016.0,7.0,26,SHOTS FIRED,1
2016.0,7.0,26,SIMPLE ASSAULT,2
2016.0,7.0,26,WEAPONS OFFENSES,1
2016.0,7.0,27,ANIMAL COMPLAINT,2
2016.0,7.0,27,BURGLARY,2
2016.0,7.0,27,CRIMES AGAINST THE PUBLIC,11
2016.0,7.0,27,DRIVING LAWS,6
2016.0,7.0,27,DRUG OFFENSES,8
2016.0,7.0,27,FOUND PERSON/PROPERTY,13
2016.0,7.0,27,FRAUD/EMBEZZLEMENT/EXTORTION,1
2016.0,7.0,27,JUDICIAL OFFENSES,1
2016.0,7.0,27,LARCENY,15
2016.0,7.0,27,MENTAL CASE,4
2016.0,7.0,27,MISCCRIMES AGAINST PROPERTY,6
2016.0,7.0,27,MISCMANAGEMENT INFO.,1
2016.0,7.0,27,MISCWANTS,3
2016.0,7.0,27,MISSING PERSON/PROPERTY,4
2016.0,7.0,27,MOTOR VEHICLE LAWS,2
2016.0,7.0,27,MOTOR VEHICLE THEFT,1
2016.0,7.0,27,NON-INVOLVED ACCIDENT,1
2016.0,7.0,27,PERSONAL INJURY ACCIDENT,8
2016.0,7.0,27,PROPERTY DAMAGE ACCIDENT,12
2016.0,7.0,27,ROBBERY,1
2016.0,7.0,27,SHOTS FIRED,1
2016.0,7.0,27,SIMPLE ASSAULT,5
2016.0,7.0,27,SUDDEN DEATH,1
2016.0,7.0,28,AGGRAVATED ASSAULT,5
2016.0,7.0,28,ANIMAL COMPLAINT,1
2016.0,7.0,28,BURGLARY,2
2016.0,7.0,28,CARE FOR SICK,1
2016.0,7.0,28,CRIMES AGAINST THE PUBLIC,7
2016.0,7.0,28,DRIVING LAWS,4
2016.0,7.0,28,DRUG OFFENSES,1
2016.0,7.0,28,DRUNK DRIVING,1
2016.0,7.0,28,FIRE-RELATED,1
2016.0,7.0,28,FOUND PERSON/PROPERTY,5
2016.0,7.0,28,LARCENY,8
2016.0,7.0,28,MISCCRIMES AGAINST PROPERTY,7
2016.0,7.0,28,MISCMANAGEMENT INFO.,1
2016.0,7.0,28,MISCWANTS,4
2016.0,7.0,28,MISSING PERSON/PROPERTY,5
2016.0,7.0,28,MOTOR VEHICLE LAWS,2
2016.0,7.0,28,MOTOR VEHICLE THEFT,1
2016.0,7.0,28,NON-INVOLVED ACCIDENT,2
2016.0,7.0,28,PERSONAL INJURY ACCIDENT,6
2016.0,7.0,28,PROPERTY DAMAGE ACCIDENT,10
2016.0,7.0,28,PUBLIC DRUNKENNESS,2
2016.0,7.0,28,REPORT-RELATED,1
2016.0,7.0,28,ROBBERY,2
2016.0,7.0,28,SHOTS FIRED,4
2016.0,7.0,28,SIMPLE ASSAULT,1
2016.0,7.0,28,STOLEN PROPERTY,1
2016.0,7.0,28,WEAPONS OFFENSES,2
2016.0,7.0,29,AGGRAVATED ASSAULT,6
2016.0,7.0,29,ANIMAL COMPLAINT,2
2016.0,7.0,29,BURGLARY,2
2016.0,7.0,29,CRIMES AGAINST THE PUBLIC,6
2016.0,7.0,29,DRIVING LAWS,7
2016.0,7.0,29,DRUNK DRIVING,2
2016.0,7.0,29,FOUND PERSON/PROPERTY,5
2016.0,7.0,29,LARCENY,8
2016.0,7.0,29,MISCCRIMES AGAINST PROPERTY,5
2016.0,7.0,29,MISCMANAGEMENT INFO.,4
2016.0,7.0,29,MISCWANTS,5
2016.0,7.0,29,MISSING PERSON/PROPERTY,6
2016.0,7.0,29,MOTOR VEHICLE LAWS,2
2016.0,7.0,29,MOTOR VEHICLE THEFT,2
2016.0,7.0,29,NON-INVOLVED ACCIDENT,4
2016.0,7.0,29,OTHER ACCIDENT,2
2016.0,7.0,29,PROPERTY DAMAGE ACCIDENT,14
2016.0,7.0,29,PROSTITUTION,1
2016.0,7.0,29,PUBLIC DRUNKENNESS,6
2016.0,7.0,29,RADIO SIGNAL,1
2016.0,7.0,29,REPORT-RELATED,5
2016.0,7.0,29,SHOTS FIRED,3
2016.0,7.0,29,SIMPLE ASSAULT,5
2016.0,7.0,29,STOLEN PROPERTY,1
2016.0,7.0,29,SUICIDE,1
2016.0,7.0,29,WEAPONS OFFENSES,2
2016.0,7.0,30,AGGRAVATED ASSAULT,4
2016.0,7.0,30,ANIMAL COMPLAINT,3
2016.0,7.0,30,BURGLARY,4
2016.0,7.0,30,CRIMES AGAINST THE PUBLIC,9
2016.0,7.0,30,DRIVING LAWS,3
2016.0,7.0,30,FOUND PERSON/PROPERTY,5
2016.0,7.0,30,JUDICIAL OFFENSES,1
2016.0,7.0,30,LARCENY,9
2016.0,7.0,30,MISCCRIMES AGAINST PROPERTY,8
2016.0,7.0,30,MISCMANAGEMENT INFO.,1
2016.0,7.0,30,MOTOR VEHICLE LAWS,1
2016.0,7.0,30,MOTOR VEHICLE THEFT,3
2016.0,7.0,30,NON-INVOLVED ACCIDENT,2
2016.0,7.0,30,PERSONAL INJURY ACCIDENT,8
2016.0,7.0,30,PROPERTY DAMAGE ACCIDENT,9
2016.0,7.0,30,PUBLIC DRUNKENNESS,3
2016.0,7.0,30,RADIO SIGNAL,3
2016.0,7.0,30,REPORT-RELATED,2
2016.0,7.0,30,SIMPLE ASSAULT,6
2016.0,7.0,31,AGGRAVATED ASSAULT,5
2016.0,7.0,31,BURGLARY,2
2016.0,7.0,31,CARE FOR SICK,1
2016.0,7.0,31,CRIMES AGAINST THE PUBLIC,2
2016.0,7.0,31,DRIVING LAWS,1
2016.0,7.0,31,FAMILY OFFENSES,1
2016.0,7.0,31,FIRE-RELATED,2
2016.0,7.0,31,FORGERY/COUNTERFEITING,1
2016.0,7.0,31,JUDICIAL OFFENSES,2
2016.0,7.0,31,LARCENY,12
2016.0,7.0,31,MENTAL CASE,2
2016.0,7.0,31,MISCCRIMES AGAINST PROPERTY,5
2016.0,7.0,31,MISCMANAGEMENT INFO.,3
2016.0,7.0,31,MISCWANTS,1
2016.0,7.0,31,MISSING PERSON/PROPERTY,2
2016.0,7.0,31,MOTOR VEHICLE THEFT,5
2016.0,7.0,31,NON-INVOLVED ACCIDENT,1
2016.0,7.0,31,PERSONAL INJURY ACCIDENT,5
2016.0,7.0,31,PROPERTY DAMAGE ACCIDENT,10
2016.0,7.0,31,PUBLIC DRUNKENNESS,1
2016.0,7.0,31,RADIO SIGNAL,2
2016.0,7.0,31,REPORT-RELATED,3
2016.0,7.0,31,ROBBERY,2
2016.0,7.0,31,SHOTS FIRED,3
2016.0,7.0,31,SIMPLE ASSAULT,6
2016.0,8.0,1,AGGRAVATED ASSAULT,2
2016.0,8.0,1,ANIMAL COMPLAINT,2
2016.0,8.0,1,BURGLARY,3
2016.0,8.0,1,CARE FOR SICK,2
2016.0,8.0,1,CITY ORDINANCES,1
2016.0,8.0,1,CRIMES AGAINST THE PUBLIC,8
2016.0,8.0,1,DRIVING LAWS,2
2016.0,8.0,1,FAMILY OFFENSES,1
2016.0,8.0,1,FIRE-RELATED,2
2016.0,8.0,1,FOUND PERSON/PROPERTY,2
2016.0,8.0,1,FRAUD/EMBEZZLEMENT/EXTORTION,2
2016.0,8.0,1,JUDICIAL OFFENSES,1
2016.0,8.0,1,LARCENY,9
2016.0,8.0,1,MENTAL CASE,1
2016.0,8.0,1,MISCCRIMES AGAINST PROPERTY,6
2016.0,8.0,1,MISCMANAGEMENT INFO.,5
2016.0,8.0,1,MISCWANTS,1
2016.0,8.0,1,MISSING PERSON/PROPERTY,3
2016.0,8.0,1,MOTOR VEHICLE THEFT,2
2016.0,8.0,1,PERSONAL INJURY ACCIDENT,6
2016.0,8.0,1,PROPERTY DAMAGE ACCIDENT,11
2016.0,8.0,1,PUBLIC DRUNKENNESS,4
2016.0,8.0,1,RADIO SIGNAL,1
2016.0,8.0,1,REPORT-RELATED,2
2016.0,8.0,1,ROBBERY,2
2016.0,8.0,1,SHOTS FIRED,4
2016.0,8.0,1,SIMPLE ASSAULT,8
2016.0,8.0,2,AGGRAVATED ASSAULT,1
2016.0,8.0,2,ANIMAL COMPLAINT,4
2016.0,8.0,2,BURGLARY,1
2016.0,8.0,2,CRIMES AGAINST THE PUBLIC,11
2016.0,8.0,2,DRIVING LAWS,3
2016.0,8.0,2,DRUG OFFENSES,7
2016.0,8.0,2,FOUND PERSON/PROPERTY,5
2016.0,8.0,2,LARCENY,15
2016.0,8.0,2,MISCCRIMES AGAINST PROPERTY,13
2016.0,8.0,2,MISCMANAGEMENT INFO.,3
2016.0,8.0,2,MISCWANTS,3
2016.0,8.0,2,MISSING PERSON/PROPERTY,1
2016.0,8.0,2,MOTOR VEHICLE THEFT,4
2016.0,8.0,2,NON-INVOLVED ACCIDENT,2
2016.0,8.0,2,OTHER ACCIDENT,1
2016.0,8.0,2,PERSONAL INJURY ACCIDENT,7
2016.0,8.0,2,PROPERTY DAMAGE ACCIDENT,5
2016.0,8.0,2,PUBLIC DRUNKENNESS,1
2016.0,8.0,2,RADIO SIGNAL,1
2016.0,8.0,2,REPORT-RELATED,3
2016.0,8.0,2,ROBBERY,3
